12.4145 	EXP 	fixation: autoDraw = True
12.7722 	DATA 	Keypress: left
12.9152 	INFO 	Keyboard events cleared
12.9146 	EXP 	fixation: autoDraw = False
12.9146 	EXP 	grating: autoDraw = True
13.2135 	EXP 	grating: autoDraw = False
13.3029 	DATA 	Keypress: right
13.3136 	EXP 	fixation: autoDraw = False
13.3136 	EXP 	grating: autoDraw = False
13.3136 	EXP 	grating: ori = -14.0
13.3136 	EXP 	fixation: autoDraw = True
13.8134 	INFO 	Keyboard events cleared
13.8131 	EXP 	fixation: autoDraw = False
13.8131 	EXP 	grating: autoDraw = True
13.8182 	DATA 	Keypress: left
14.1127 	EXP 	grating: autoDraw = False
14.4034 	DATA 	Keypress: right
14.4122 	EXP 	fixation: autoDraw = False
14.4122 	EXP 	grating: autoDraw = False
14.4122 	EXP 	grating: ori = -15.0
14.4122 	EXP 	fixation: autoDraw = True
14.8017 	DATA 	Keypress: left
14.9124 	INFO 	Keyboard events cleared
14.9120 	EXP 	fixation: autoDraw = False
14.9120 	EXP 	grating: autoDraw = True
15.2118 	EXP 	grating: autoDraw = False
15.2690 	DATA 	Keypress: right
15.2789 	EXP 	fixation: autoDraw = False
15.2789 	EXP 	grating: autoDraw = False
15.2789 	EXP 	grating: ori = -16.0
15.2789 	EXP 	fixation: autoDraw = True
15.6147 	DATA 	Keypress: left
15.7785 	INFO 	Keyboard events cleared
15.7782 	EXP 	fixation: autoDraw = False
15.7782 	EXP 	grating: autoDraw = True
16.0779 	EXP 	grating: autoDraw = False
16.1163 	DATA 	Keypress: right
16.1277 	EXP 	fixation: autoDraw = False
16.1277 	EXP 	grating: autoDraw = False
16.1277 	EXP 	grating: ori = -17.0
16.1277 	EXP 	fixation: autoDraw = True
16.4681 	DATA 	Keypress: left
16.6277 	INFO 	Keyboard events cleared
16.6273 	EXP 	fixation: autoDraw = False
16.6273 	EXP 	grating: autoDraw = True
16.9271 	EXP 	grating: autoDraw = False
17.0161 	DATA 	Keypress: right
17.0267 	EXP 	fixation: autoDraw = False
17.0267 	EXP 	grating: autoDraw = False
17.0267 	EXP 	grating: ori = -18.0
17.0267 	EXP 	fixation: autoDraw = True
17.3324 	DATA 	Keypress: left
17.5271 	INFO 	Keyboard events cleared
17.5267 	EXP 	fixation: autoDraw = False
17.5267 	EXP 	grating: autoDraw = True
17.8264 	EXP 	grating: autoDraw = False
17.8972 	DATA 	Keypress: right
17.9097 	EXP 	fixation: autoDraw = False
17.9097 	EXP 	grating: autoDraw = False
17.9097 	EXP 	grating: ori = 19.0
17.9097 	EXP 	fixation: autoDraw = True
18.3320 	DATA 	Keypress: left
18.4104 	INFO 	Keyboard events cleared
18.4099 	EXP 	fixation: autoDraw = False
18.4099 	EXP 	grating: autoDraw = True
18.7089 	EXP 	grating: autoDraw = False
19.5303 	DATA 	Keypress: right
19.5417 	EXP 	fixation: autoDraw = False
19.5417 	EXP 	grating: autoDraw = False
19.5417 	EXP 	grating: ori = 19.0
19.5417 	EXP 	fixation: autoDraw = True
19.8618 	DATA 	Keypress: left
20.0424 	INFO 	Keyboard events cleared
20.0417 	EXP 	fixation: autoDraw = False
20.0417 	EXP 	grating: autoDraw = True
20.1480 	DATA 	Keypress: right
20.1576 	EXP 	fixation: autoDraw = False
20.1576 	EXP 	grating: autoDraw = False
20.1576 	EXP 	grating: ori = 19.0
20.1576 	EXP 	fixation: autoDraw = True
20.3938 	DATA 	Keypress: left
20.5778 	DATA 	Keypress: right
20.6585 	INFO 	Keyboard events cleared
20.6580 	EXP 	fixation: autoDraw = False
20.6580 	EXP 	grating: autoDraw = True
20.7275 	DATA 	Keypress: left
20.7408 	EXP 	fixation: autoDraw = False
20.7408 	EXP 	grating: autoDraw = False
20.7408 	EXP 	grating: ori = -20.0
20.7408 	EXP 	fixation: autoDraw = True
20.9100 	DATA 	Keypress: right
21.0289 	DATA 	Keypress: left
21.2411 	INFO 	Keyboard events cleared
21.2406 	EXP 	fixation: autoDraw = False
21.2406 	EXP 	grating: autoDraw = True
21.2788 	DATA 	Keypress: left
21.2900 	EXP 	fixation: autoDraw = False
21.2900 	EXP 	grating: autoDraw = False
21.2900 	EXP 	grating: ori = -20.0
21.2900 	EXP 	fixation: autoDraw = True
21.3435 	DATA 	Keypress: right
21.5100 	DATA 	Keypress: left
21.6456 	DATA 	Keypress: right
21.7661 	DATA 	Keypress: left
21.7905 	INFO 	Keyboard events cleared
21.7900 	EXP 	fixation: autoDraw = False
21.7900 	EXP 	grating: autoDraw = True
21.8938 	DATA 	Keypress: right
21.9064 	EXP 	fixation: autoDraw = False
21.9064 	EXP 	grating: autoDraw = False
21.9064 	EXP 	grating: ori = 20.0
21.9064 	EXP 	fixation: autoDraw = True
22.0264 	DATA 	Keypress: left
22.1772 	DATA 	Keypress: right
22.2947 	DATA 	Keypress: left
22.4068 	INFO 	Keyboard events cleared
22.4063 	EXP 	fixation: autoDraw = False
22.4063 	EXP 	grating: autoDraw = True
22.4277 	DATA 	Keypress: right
22.4393 	EXP 	fixation: autoDraw = False
22.4393 	EXP 	grating: autoDraw = False
22.4393 	EXP 	grating: ori = -20.0
22.4393 	EXP 	fixation: autoDraw = True
22.5761 	DATA 	Keypress: left
22.7159 	DATA 	Keypress: right
22.8947 	DATA 	Keypress: left
22.9398 	INFO 	Keyboard events cleared
22.9392 	EXP 	fixation: autoDraw = False
22.9392 	EXP 	grating: autoDraw = True
23.2388 	EXP 	grating: autoDraw = False
23.2468 	DATA 	Keypress: right
23.2558 	EXP 	fixation: autoDraw = False
23.2558 	EXP 	grating: autoDraw = False
23.2558 	EXP 	grating: ori = -20.0
23.2558 	EXP 	fixation: autoDraw = True
23.4307 	DATA 	Keypress: left
23.7244 	DATA 	Keypress: right
23.7554 	INFO 	Keyboard events cleared
23.7549 	EXP 	fixation: autoDraw = False
23.7549 	EXP 	grating: autoDraw = True
23.9599 	DATA 	Keypress: left
23.9713 	EXP 	fixation: autoDraw = False
23.9713 	EXP 	grating: autoDraw = False
23.9713 	EXP 	grating: ori = 20.0
23.9713 	EXP 	fixation: autoDraw = True
24.2277 	DATA 	Keypress: right
24.4596 	DATA 	Keypress: left
24.4721 	INFO 	Keyboard events cleared
24.4715 	EXP 	fixation: autoDraw = False
24.4715 	EXP 	grating: autoDraw = True
24.7706 	EXP 	grating: autoDraw = False
24.8077 	DATA 	Keypress: right
24.8205 	EXP 	fixation: autoDraw = False
24.8205 	EXP 	grating: autoDraw = False
24.8205 	EXP 	grating: ori = 20.0
24.8205 	EXP 	fixation: autoDraw = True
25.1066 	DATA 	Keypress: left
25.3204 	INFO 	Keyboard events cleared
25.3200 	EXP 	fixation: autoDraw = False
25.3200 	EXP 	grating: autoDraw = True
25.4076 	DATA 	Keypress: right
25.4203 	EXP 	fixation: autoDraw = False
25.4203 	EXP 	grating: autoDraw = False
25.4203 	EXP 	grating: ori = -19.0
25.4203 	EXP 	fixation: autoDraw = True
25.6588 	DATA 	Keypress: left
25.9077 	DATA 	Keypress: right
25.9203 	INFO 	Keyboard events cleared
25.9199 	EXP 	fixation: autoDraw = False
25.9199 	EXP 	grating: autoDraw = True
26.2197 	EXP 	grating: autoDraw = False
26.2266 	DATA 	Keypress: left
26.2367 	EXP 	fixation: autoDraw = False
26.2367 	EXP 	grating: autoDraw = False
26.2367 	EXP 	grating: ori = 19.0
26.2367 	EXP 	fixation: autoDraw = True
26.5385 	DATA 	Keypress: right
26.7365 	INFO 	Keyboard events cleared
26.7362 	EXP 	fixation: autoDraw = False
26.7362 	EXP 	grating: autoDraw = True
26.8064 	DATA 	Keypress: left
26.8193 	EXP 	fixation: autoDraw = False
26.8193 	EXP 	grating: autoDraw = False
26.8193 	EXP 	grating: ori = -19.5
26.8193 	EXP 	fixation: autoDraw = True
27.1081 	DATA 	Keypress: right
27.3187 	INFO 	Keyboard events cleared
27.3184 	EXP 	fixation: autoDraw = False
27.3184 	EXP 	grating: autoDraw = True
27.3895 	DATA 	Keypress: left
27.4015 	EXP 	fixation: autoDraw = False
27.4015 	EXP 	grating: autoDraw = False
27.4015 	EXP 	grating: ori = 19.5
27.4015 	EXP 	fixation: autoDraw = True
27.7083 	DATA 	Keypress: right
27.9022 	INFO 	Keyboard events cleared
27.9017 	EXP 	fixation: autoDraw = False
27.9017 	EXP 	grating: autoDraw = True
28.0404 	DATA 	Keypress: left
28.0514 	EXP 	fixation: autoDraw = False
28.0514 	EXP 	grating: autoDraw = False
28.0514 	EXP 	grating: ori = 20.0
28.0514 	EXP 	fixation: autoDraw = True
28.3060 	DATA 	Keypress: right
28.5521 	INFO 	Keyboard events cleared
28.5516 	EXP 	fixation: autoDraw = False
28.5516 	EXP 	grating: autoDraw = True
28.6221 	DATA 	Keypress: left
28.6339 	EXP 	fixation: autoDraw = False
28.6339 	EXP 	grating: autoDraw = False
28.6339 	EXP 	grating: ori = 20.0
28.6339 	EXP 	fixation: autoDraw = True
29.0388 	DATA 	Keypress: right
29.1341 	INFO 	Keyboard events cleared
29.1337 	EXP 	fixation: autoDraw = False
29.1337 	EXP 	grating: autoDraw = True
29.3204 	DATA 	Keypress: left
29.3334 	EXP 	fixation: autoDraw = False
29.3334 	EXP 	grating: autoDraw = False
29.3334 	EXP 	grating: ori = -20.0
29.3334 	EXP 	fixation: autoDraw = True
29.6569 	DATA 	Keypress: right
29.8345 	INFO 	Keyboard events cleared
29.8338 	EXP 	fixation: autoDraw = False
29.8338 	EXP 	grating: autoDraw = True
29.9426 	DATA 	Keypress: left
29.9499 	EXP 	fixation: autoDraw = False
29.9499 	EXP 	grating: autoDraw = False
29.9499 	EXP 	grating: ori = 20.0
29.9499 	EXP 	fixation: autoDraw = True
30.1877 	DATA 	Keypress: right
30.4500 	INFO 	Keyboard events cleared
30.4495 	EXP 	fixation: autoDraw = False
30.4495 	EXP 	grating: autoDraw = True
30.4730 	DATA 	Keypress: left
30.4828 	EXP 	fixation: autoDraw = False
30.4828 	EXP 	grating: autoDraw = False
30.4828 	EXP 	grating: ori = 20.0
30.4828 	EXP 	fixation: autoDraw = True
30.9830 	INFO 	Keyboard events cleared
30.9826 	EXP 	fixation: autoDraw = False
30.9826 	EXP 	grating: autoDraw = True
30.9863 	DATA 	Keypress: right
31.1200 	DATA 	Keypress: left
31.1319 	EXP 	fixation: autoDraw = False
31.1319 	EXP 	grating: autoDraw = False
31.1319 	EXP 	grating: ori = -20.0
31.1319 	EXP 	fixation: autoDraw = True
31.4710 	DATA 	Keypress: right
31.5375 	DATA 	Keypress: right
31.6322 	INFO 	Keyboard events cleared
31.6318 	EXP 	fixation: autoDraw = False
31.6318 	EXP 	grating: autoDraw = True
31.8689 	DATA 	Keypress: left
31.8815 	EXP 	fixation: autoDraw = False
31.8815 	EXP 	grating: autoDraw = False
31.8815 	EXP 	grating: ori = 20.0
31.8815 	EXP 	fixation: autoDraw = True
32.1546 	DATA 	Keypress: right
32.3818 	INFO 	Keyboard events cleared
32.3811 	EXP 	fixation: autoDraw = False
32.3811 	EXP 	grating: autoDraw = True
32.4031 	DATA 	Keypress: left
32.4143 	EXP 	fixation: autoDraw = False
32.4143 	EXP 	grating: autoDraw = False
32.4143 	EXP 	grating: ori = 20.0
32.4143 	EXP 	fixation: autoDraw = True
32.7201 	DATA 	Keypress: right
32.9146 	INFO 	Keyboard events cleared
32.9142 	EXP 	fixation: autoDraw = False
32.9142 	EXP 	grating: autoDraw = True
33.0065 	DATA 	Keypress: left
33.0142 	EXP 	fixation: autoDraw = False
33.0142 	EXP 	grating: autoDraw = False
33.0142 	EXP 	grating: ori = 20.0
33.0142 	EXP 	fixation: autoDraw = True
33.3037 	DATA 	Keypress: right
33.5144 	INFO 	Keyboard events cleared
33.5139 	EXP 	fixation: autoDraw = False
33.5139 	EXP 	grating: autoDraw = True
33.5871 	DATA 	Keypress: left
33.5972 	EXP 	fixation: autoDraw = False
33.5972 	EXP 	grating: autoDraw = False
33.5972 	EXP 	grating: ori = 20.0
33.5972 	EXP 	fixation: autoDraw = True
33.9022 	DATA 	Keypress: right
34.0972 	INFO 	Keyboard events cleared
34.0968 	EXP 	fixation: autoDraw = False
34.0968 	EXP 	grating: autoDraw = True
34.2007 	DATA 	Keypress: left
34.2131 	EXP 	fixation: autoDraw = False
34.2131 	EXP 	grating: autoDraw = False
34.2131 	EXP 	grating: ori = -20.0
34.2131 	EXP 	fixation: autoDraw = True
34.4519 	DATA 	Keypress: right
34.7132 	INFO 	Keyboard events cleared
34.7127 	EXP 	fixation: autoDraw = False
34.7127 	EXP 	grating: autoDraw = True
34.8041 	DATA 	Keypress: left
34.8295 	EXP 	fixation: autoDraw = False
34.8295 	EXP 	grating: autoDraw = False
34.8295 	EXP 	grating: ori = 20.0
34.8295 	EXP 	fixation: autoDraw = True
35.2316 	DATA 	Keypress: right
35.3290 	INFO 	Keyboard events cleared
35.3287 	EXP 	grating: autoDraw = True
35.3452 	EXP 	fixation: autoDraw = False
35.5159 	DATA 	Keypress: left
35.5285 	EXP 	fixation: autoDraw = False
35.5285 	EXP 	grating: autoDraw = False
35.5285 	EXP 	grating: ori = 20.0
35.5285 	EXP 	fixation: autoDraw = True
35.8171 	DATA 	Keypress: right
36.0286 	INFO 	Keyboard events cleared
36.0282 	EXP 	fixation: autoDraw = False
36.0282 	EXP 	grating: autoDraw = True
36.0673 	DATA 	Keypress: left
36.0782 	EXP 	fixation: autoDraw = False
36.0782 	EXP 	grating: autoDraw = False
36.0782 	EXP 	grating: ori = 20.0
36.0782 	EXP 	fixation: autoDraw = True
36.3521 	DATA 	Keypress: right
36.5780 	INFO 	Keyboard events cleared
36.5777 	EXP 	fixation: autoDraw = False
36.5777 	EXP 	grating: autoDraw = True
36.7331 	DATA 	Keypress: left
36.7443 	EXP 	fixation: autoDraw = False
36.7443 	EXP 	grating: autoDraw = False
36.7443 	EXP 	grating: ori = -20.0
36.7443 	EXP 	fixation: autoDraw = True
37.2443 	INFO 	Keyboard events cleared
37.2439 	EXP 	fixation: autoDraw = False
37.2439 	EXP 	grating: autoDraw = True
37.2813 	DATA 	Keypress: right
37.2937 	EXP 	fixation: autoDraw = False
37.2937 	EXP 	grating: autoDraw = False
